itemCode,dscription,codeBars,mnfctrCode,salesItem,purchItem,returnItem,classCode,uom1,uom2,uom3,length,length1,width,width1,height,height1,weight1,weight2,lstSalDate,lstPurDate,regDate,locked,objType,auditDate,auditUser,backupSts,uom4,isFocus,isTM,isNPL,longdesc,forCod
AM22004,ANIMATE,MSDNA-10GR-05,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10800,,N,N, ,N
AM23001,ANIMATE,B3GFA-300GR-05,0,Y,Y,Y,2,1,40,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,4000,,N,N, ,N
AM23002,ANIMATE,B3GCL-300GR-05,0,Y,Y,Y,2,1,40,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,4000,,N,N, ,N
AM23003,ANIMATE,B3GFE-300GR-05,0,Y,Y,Y,2,1,40,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,4000,,N,N, ,N
AM23004,ANIMATE,B3GSA-300GR-05,0,Y,Y,Y,2,1,40,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,4000,,N,N, ,N
AM23005,ANIMATE,B3GSW-300GR-05,0,Y,Y,Y,2,1,40,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,4000,,N,N, ,N
AM23006,ANIMATE,B3GFE-300GR-06,0,Y,Y,Y,2,1,40,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,4000,,N,N, ,N
AM24001,ANIMATE,AS-10ML-04,0,Y,Y,Y,2,1,240,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,24000,,N,N, ,N
AM25001,ANIMATE,EGI-100ML-05,0,Y,Y,Y,2,1,100,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,10000,,N,N, ,N
AM26001,ANIMATE,BFG-SRB-20ML-01,0,Y,Y,Y,2,1,90,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,9000,,N,N, ,N
AM26002,ANIMATE,RB-4IN1-02,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,9/12/2023,9/12/2023,9/12/2023,N,2023,9/12/23 0:00,admin,Y,1800,,N,N, ,N
AV01001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV01002,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV01003,AVIONE,,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,10800,,N,N, ,N
AV01004,AVIONE,,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,4800,,N,N, ,N
AV01005,AVIONE,,0,Y,Y,Y,2,1,32,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,3200,,N,N, ,N
AV02001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV02002,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV02003,AVIONE,,0,Y,Y,Y,2,1,108,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,10800,,N,N, ,N
AV02004,AVIONE,,0,Y,Y,Y,2,1,30,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,3000,,N,N, ,N
AV03001,AVIONE,,0,Y,Y,Y,2,1,96,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,9600,,N,N, ,N
AV03002,AVIONE,,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,1200,,N,N, ,N
AV03003,AVIONE,,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/27/23 0:00,ragil,Y,1200,,N,N, ,N
AV03004,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV03005,AVIONE,,0,Y,Y,Y,2,1,0,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,0,,N,N, ,N
AV04001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04002,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04003,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04004,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04005,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04006,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04007,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04008,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV04009,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05002,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05003,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05004,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05005,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05006,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05007,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05008,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05009,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05010,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05011,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV05012,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06002,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06003,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06004,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06005,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06006,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV06007,AVIONE,,0,Y,Y,Y,2,1,36,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,3600,,N,N, ,N
AV06008,AVIONE,,0,Y,Y,Y,2,1,36,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,3600,,N,N, ,N
AV07001,AVIONE,,0,Y,Y,Y,2,1,336,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,33600,,N,N, ,N
AV08001,AVIONE,,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,4800,,N,N, ,N
AV08002,AVIONE,,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,4800,,N,N, ,N
AV08003,AVIONE,,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,4800,,N,N, ,N
AV08004,AVIONE,,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,4800,,N,N, ,N
AV08005,AVIONE,,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,4800,,N,N, ,N
AV09001,AVIONE,,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,600,,N,N, ,N
AV09002,AVIONE,,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,600,,N,N, ,N
AV09003,AVIONE,,0,Y,Y,Y,2,1,6,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,600,,N,N, ,N
AV10001,AVIONE,,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,6000,,N,N, ,N
AV10002,AVIONE,,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,6000,,N,N, ,N
AV10003,AVIONE,,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,6000,,N,N, ,N
AV10004,AVIONE,,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,6000,,N,N, ,N
AV11001,AVIONE,,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,1800,,N,N, ,N
AV12001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV12002,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV12003,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV12004,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV13001,AVIONE,,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/15/2023,11/15/2023,11/15/2023,N,2023,11/15/23 0:00,admin,Y,2400,,N,N, ,N
AV14001,AVIONE,8997021183220,0,Y,Y,Y,2,1,150,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,15000,,N,N, ,N
AV14002,AVIONE,8997021188188,0,Y,Y,Y,2,1,150,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,15000,,N,N, ,N
AV14003,AVIONE,8997021183206,0,Y,Y,Y,2,1,150,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,15000,,N,N, ,N
AV15001,AVIONE,89970211886450,0,Y,Y,Y,2,1,168,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,16800,,N,N, ,N
AV16001,AVIONE,8997021187730,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,2400,,N,N, ,N
AV16002,AVIONE,8997021187747,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,2400,,N,N, ,N
AV16003,AVIONE,8997021187754,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,2400,,N,N, ,N
AV16004,AVIONE,8997021187839,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,2400,,N,N, ,N
AV16005,AVIONE,8997021187846,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,2400,,N,N, ,N
AV16006,AVIONE,8997021187853,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/5/2023,12/5/2023,12/5/2023,N,2023,12/5/23 0:00,admin,Y,2400,,N,N, ,N
AV17001,AVIONE,8997021188683O,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,12/7/2023,12/7/2023,12/7/2023,N,2023,12/7/23 0:00,admin,Y,14400,,N,N, ,N
BD01001,BETADINE,LBTMA,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,14400,,N,N, ,N
BD01002,BETADINE,LBTMB,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,1200,,N,N, ,N
BD02001,BETADINE,LBSMB,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,1200,,N,N, ,N
BD03001,BETADINE,LBSRA,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,2400,,N,N, ,N
BD03002,BETADINE,LBSFA,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,2400,,N,N, ,N
BD04001,BETADINE,PBLEA,0,Y,Y,Y,2,1,14,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,1400,,N,N, ,N
BD04002,BETADINE,PBLOA,0,Y,Y,Y,2,1,14,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,1400,,N,N, ,N
BD05001,BETADINE,PBPEA,0,Y,Y,Y,2,1,600,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,60000,,N,N, ,N
BD05002,BETADINE,PBPWA,0,Y,Y,Y,2,1,600,1,0,0,0,0,0,0,0,0,8/28/2023,8/28/2023,8/28/2023,N,2023,8/28/23 0:00,admin,Y,60000,,N,N, ,N
BG01001,BIGEN,8 992866 110608,,Y,Y,Y,0,1,480,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,3/7/24 0:00,dedy,N,48000,,N,N, ,N
BG01002,BIGEN,8 992866 110639,0,Y,Y,Y,2,1,480,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,48000,,N,N, ,N
BG02001,BIGEN,4 987205 000126,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG02002,BIGEN,4 987205 000140,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG02003,BIGEN,4 987205 000164,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03001,BIGEN,4 987205 941207,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03002,BIGEN,4 987205 941214,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03003,BIGEN,4 549228 116651,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03004,BIGEN,4 549228 103118,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03005,BIGEN,4 987205 941252,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03006,BIGEN,4 987205 941245,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03007,BIGEN,4 987205 941283,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03008,BIGEN,4 987205 941283,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03009,BIGEN,4 987205 941337,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG03010,BIGEN,4 987205 941313,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG04001,BIGEN,8 992866 110776,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG04002,BIGEN,8 992866 110783,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG04003,BIGEN,8 992866 110790,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG04004,BIGEN,8 992866 110806,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG04005,BIGEN,8 992866 110813,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05001,BEAUTYLABO,8858838100155,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05002,BEAUTYLABO,8858838100148,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05003,BEAUTYLABO,8858838100131,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05004,BEAUTYLABO,8858838100124,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05005,BEAUTYLABO,8858838100162,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05006,BEAUTYLABO,8858838100179,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05007,BEAUTYLABO,8858838100285,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05008,BEAUTYLABO,8858838100292,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05009,BEAUTYLABO,8858838100308,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05010,BEAUTYLABO,8858838100117,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05011,BEAUTYLABO,8992866110820,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
BG05012,BEAUTYLABO,8992866110837,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,12/15/2023,12/15/2023,12/15/2023,N,2023,12/15/23 0:00,admin,Y,2400,,N,N, ,N
CE00001,CUTE TIME ,8994022000471,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,10/30/2023,10/30/2023,10/30/2023,N,2023,10/30/23 0:00,admin,Y,6000,,N,N, ,N
CE00002,CUTE TIME ,8994022000488,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,10/30/2023,10/30/2023,10/30/2023,N,2023,10/30/23 0:00,admin,Y,6000,,N,N, ,N
CE00003,CUTE TIME ,8994022000495,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,10/30/2023,10/30/2023,10/30/2023,N,2023,10/30/23 0:00,admin,Y,6000,,N,N, ,N
CE00004,CUTE TIME ,8994022000501,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,10/30/2023,10/30/2023,10/30/2023,N,2023,10/30/23 0:00,admin,Y,6000,,N,N, ,N
CE00005,CUTE TIME ,8994022000518,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,10/30/2023,10/30/2023,10/30/2023,N,2023,10/30/23 0:00,admin,Y,6000,,N,N, ,N
CE00006,CUTE TIME ,8994022000525,0,Y,Y,Y,2,1,60,1,0,0,0,0,0,0,0,0,10/30/2023,10/30/2023,10/30/2023,N,2023,10/30/23 0:00,admin,Y,6000,,N,N, ,N
